get_size_key.keys,get_size_key.rt,eeg_resp.keys,eeg_resp.rt,key_begin.keys,key_begin.rt,date,frameRate,expName,session,participant,
1,0.985582715643,,,,,2015_mei_29_1103,None,loc_v1,001,,
,,1,1.05163007925,,,2015_mei_29_1103,None,loc_v1,001,,
,,,,space,1.08298187032,2015_mei_29_1103,None,loc_v1,001,,
