eeg_resp.keys,eeg_resp.rt,key_begin.keys,key_begin.rt,date,frameRate,expName,session,participant,
1,1.09983104745,,,2015_mei_28_2109,59.9751623158,loc_v1,001,asd,
,,space,0.650550375736,2015_mei_28_2109,59.9751623158,loc_v1,001,asd,
