eeg_resp.keys,eeg_resp.rt,key_begin.keys,key_begin.rt,date,frameRate,expName,session,participant,
1,0.834453236552,,,2015_mei_28_2134,60.0195980694,loc_v1,001,,
,,space,0.732805806969,2015_mei_28_2134,60.0195980694,loc_v1,001,,
