eeg_resp.keys,eeg_resp.rt,key_begin.keys,key_begin.rt,date,frameRate,expName,session,participant,
1,1.21088008919,,,2015_mei_28_2218,59.7868895953,loc_v1,001,asd,
,,space,0.95217505077,2015_mei_28_2218,59.7868895953,loc_v1,001,asd,
