eeg_resp.keys,eeg_resp.rt,key_begin.keys,key_begin.rt,date,frameRate,expName,session,participant,
1,0.865392032494,,,2015_mei_28_2347,59.3603004006,loc_v1,001,,
,,space,0.853016400346,2015_mei_28_2347,59.3603004006,loc_v1,001,,
