get_size_key.keys,get_size_key.rt,k_ask_lower.keys,k_ask_lower.rt,k_ask_upper.keys,k_ask_upper.rt,get_ask_for_flip.keys,get_ask_for_flip.rt,eeg_resp.keys,eeg_resp.rt,key_begin.keys,key_begin.rt,date,frameRate,expName,session,participant,
1,0.794451333975,,,,,,,,,,,2015_jun_01_0905,59.9568886133,loc_v1,001,asd,
,,3,2.06893907503,,,,,,,,,2015_jun_01_0905,59.9568886133,loc_v1,001,asd,
,,,,2,2.20388304227,,,,,,,2015_jun_01_0905,59.9568886133,loc_v1,001,asd,
,,,,,,1,3.43290403322,,,,,2015_jun_01_0905,59.9568886133,loc_v1,001,asd,
,,,,,,,,1,0.922344274411,,,2015_jun_01_0905,59.9568886133,loc_v1,001,asd,
,,,,,,,,,,space,0.808309915243,2015_jun_01_0905,59.9568886133,loc_v1,001,asd,
