eeg_resp.keys,eeg_resp.rt,key_begin.keys,key_begin.rt,date,frameRate,expName,session,participant,
1,1.37748209501,,,2015_mei_28_2222,59.8125212641,loc_v1,001,,
,,space,0.998035713266,2015_mei_28_2222,59.8125212641,loc_v1,001,,
