eeg_resp.keys,eeg_resp.rt,key_begin.keys,key_begin.rt,date,frameRate,expName,session,participant,
1,0.960606181277,,,2015_mei_28_1848,29.6794987599,loc_v1,001,,
,,space,3.18163992059,2015_mei_28_1848,29.6794987599,loc_v1,001,,
