4.5585 	WARNING 	Framebuffer object (FBO) not supported on this graphics card
86.8811 	EXP 	text_4: text = u'8'
87.8814 	EXP 	text_4: text = '7'
87.8814 	EXP 	text_4: text = u'7'
88.3583 	EXP 	Sound  started
88.8822 	EXP 	text_4: text = '6'
88.8822 	EXP 	text_4: text = u'6'
89.7594 	EXP 	Sound  started
89.8810 	EXP 	text_4: text = '5'
89.8810 	EXP 	text_4: text = u'5'
90.8825 	EXP 	text_4: text = '4'
90.8825 	EXP 	text_4: text = u'4'
91.1618 	EXP 	Sound  started
91.8823 	EXP 	text_4: text = '3'
91.8823 	EXP 	text_4: text = u'3'
92.5625 	EXP 	Sound  started
92.8820 	EXP 	text_4: text = '4'
92.8820 	EXP 	text_4: text = u'4'
93.8819 	EXP 	text_4: text = '5'
93.8819 	EXP 	text_4: text = u'5'
93.9650 	EXP 	Sound  started
94.8829 	EXP 	text_4: text = '6'
94.8829 	EXP 	text_4: text = u'6'
95.3659 	EXP 	Sound  started
95.8820 	EXP 	text_4: text = '7'
95.8820 	EXP 	text_4: text = u'7'
96.7688 	EXP 	Sound  started
96.8818 	EXP 	text_4: text = '8'
96.8818 	EXP 	text_4: text = u'8'
97.8834 	EXP 	text_4: text = '9'
97.8834 	EXP 	text_4: text = u'9'
98.1705 	EXP 	Sound  started
98.8960 	EXP 	text_4: text = '0'
98.8960 	EXP 	text_4: text = u'0'
99.5770 	EXP 	Sound  started
99.9493 	EXP 	text_4: text = '1'
99.9493 	EXP 	text_4: text = u'1'
100.9302 	EXP 	text_4: text = '2'
100.9302 	EXP 	text_4: text = u'2'
100.9782 	EXP 	Sound  started
101.9041 	EXP 	text_4: text = '1'
101.9041 	EXP 	text_4: text = u'1'
102.3798 	EXP 	Sound  started
102.9580 	EXP 	text_4: text = '0'
102.9580 	EXP 	text_4: text = u'0'
103.7838 	EXP 	Sound  started
103.9335 	EXP 	text_4: text = '9'
103.9335 	EXP 	text_4: text = u'9'
104.9089 	EXP 	text_4: text = '8'
104.9089 	EXP 	text_4: text = u'8'
105.1853 	EXP 	Sound  started
105.8921 	EXP 	text_4: text = '7'
105.8921 	EXP 	text_4: text = u'7'
106.9416 	EXP 	text_4: text = '6'
106.9416 	EXP 	text_4: text = u'6'
107.9174 	EXP 	text_4: text = '5'
107.9174 	EXP 	text_4: text = u'5'
108.8949 	EXP 	text_4: text = '4'
108.8949 	EXP 	text_4: text = u'4'
109.9483 	EXP 	text_4: text = '3'
109.9483 	EXP 	text_4: text = u'3'
110.9299 	EXP 	text_4: text = '2'
110.9299 	EXP 	text_4: text = u'2'
111.9016 	EXP 	text_4: text = '3'
111.9016 	EXP 	text_4: text = u'3'
112.9552 	EXP 	text_4: text = '4'
112.9552 	EXP 	text_4: text = u'4'
113.9315 	EXP 	text_4: text = '5'
113.9315 	EXP 	text_4: text = u'5'
114.9051 	EXP 	text_4: text = '6'
114.9051 	EXP 	text_4: text = u'6'
115.8819 	EXP 	text_4: text = '7'
115.8819 	EXP 	text_4: text = u'7'
116.8832 	EXP 	text_4: text = '8'
116.8832 	EXP 	text_4: text = u'8'
117.8841 	EXP 	text_4: text = '9'
117.8841 	EXP 	text_4: text = u'9'
118.8747 	EXP 	text_4: text = '8'
118.8747 	EXP 	text_4: text = u'8'
119.8753 	EXP 	text_4: text = '7'
119.8753 	EXP 	text_4: text = u'7'
120.8769 	EXP 	text_4: text = '6'
120.8769 	EXP 	text_4: text = u'6'
121.8792 	EXP 	text_4: text = '5'
121.8792 	EXP 	text_4: text = u'5'
122.8780 	EXP 	text_4: text = '4'
122.8780 	EXP 	text_4: text = u'4'
123.3580 	EXP 	Sound  started
123.8794 	EXP 	text_4: text = '3'
123.8794 	EXP 	text_4: text = u'3'
124.5593 	EXP 	Sound  started
124.8795 	EXP 	text_4: text = '2'
124.8795 	EXP 	text_4: text = u'2'
125.7607 	EXP 	Sound  started
125.9485 	EXP 	text_4: text = '1'
125.9485 	EXP 	text_4: text = u'1'
126.9142 	EXP 	text_4: text = '0'
126.9142 	EXP 	text_4: text = u'0'
126.9626 	EXP 	Sound  started
127.8899 	EXP 	text_4: text = '1'
127.8899 	EXP 	text_4: text = u'1'
128.1642 	EXP 	Sound  started
128.9560 	EXP 	text_4: text = '2'
128.9560 	EXP 	text_4: text = u'2'
129.3659 	EXP 	Sound  started
129.9204 	EXP 	text_4: text = '3'
129.9204 	EXP 	text_4: text = u'3'
130.5674 	EXP 	Sound  started
130.9006 	EXP 	text_4: text = '4'
130.9006 	EXP 	text_4: text = u'4'
131.7698 	EXP 	Sound  started
131.8837 	EXP 	text_4: text = '5'
131.8837 	EXP 	text_4: text = u'5'
132.9276 	EXP 	text_4: text = '6'
132.9276 	EXP 	text_4: text = u'6'
132.9707 	EXP 	Sound  started
133.9036 	EXP 	text_4: text = '7'
133.9036 	EXP 	text_4: text = u'7'
134.1727 	EXP 	Sound  started
134.8919 	EXP 	text_4: text = '8'
134.8919 	EXP 	text_4: text = u'8'
135.3741 	EXP 	Sound  started
135.8784 	EXP 	text_4: text = '7'
135.8784 	EXP 	text_4: text = u'7'
136.5755 	EXP 	Sound  started
136.8795 	EXP 	text_4: text = '6'
136.8795 	EXP 	text_4: text = u'6'
137.7768 	EXP 	Sound  started
137.8783 	EXP 	text_4: text = '5'
137.8783 	EXP 	text_4: text = u'5'
138.8800 	EXP 	text_4: text = '4'
138.8800 	EXP 	text_4: text = u'4'
138.9787 	EXP 	Sound  started
139.8810 	EXP 	text_4: text = '3'
139.8810 	EXP 	text_4: text = u'3'
140.1811 	EXP 	Sound  started
140.8810 	EXP 	text_4: text = '2'
140.8810 	EXP 	text_4: text = u'2'
141.8817 	EXP 	text_4: text = '1'
141.8817 	EXP 	text_4: text = u'1'
142.8816 	EXP 	text_4: text = '2'
142.8816 	EXP 	text_4: text = u'2'
143.8804 	EXP 	text_4: text = '3'
143.8804 	EXP 	text_4: text = u'3'
144.8816 	EXP 	text_4: text = '4'
144.8816 	EXP 	text_4: text = u'4'
145.9844 	EXP 	text_4: text = '5'
145.9844 	EXP 	text_4: text = u'5'
146.9489 	EXP 	text_4: text = '6'
146.9489 	EXP 	text_4: text = u'6'
147.9288 	EXP 	text_4: text = '7'
147.9288 	EXP 	text_4: text = u'7'
148.9905 	EXP 	text_4: text = '6'
148.9905 	EXP 	text_4: text = u'6'
149.9530 	EXP 	text_4: text = '5'
149.9530 	EXP 	text_4: text = u'5'
150.9409 	EXP 	text_4: text = '4'
150.9409 	EXP 	text_4: text = u'4'
151.9905 	EXP 	text_4: text = '3'
151.9905 	EXP 	text_4: text = u'3'
152.9578 	EXP 	text_4: text = '2'
152.9578 	EXP 	text_4: text = u'2'
153.9402 	EXP 	text_4: text = '1'
153.9402 	EXP 	text_4: text = u'1'
154.8889 	EXP 	text_4: text = '0'
154.8889 	EXP 	text_4: text = u'0'
155.8782 	EXP 	text_4: text = '1'
155.8782 	EXP 	text_4: text = u'1'
156.8800 	EXP 	text_4: text = '2'
156.8800 	EXP 	text_4: text = u'2'
157.8805 	EXP 	text_4: text = '3'
157.8805 	EXP 	text_4: text = u'3'
158.3585 	EXP 	Sound  started
158.8802 	EXP 	text_4: text = '4'
158.8802 	EXP 	text_4: text = u'4'
159.5602 	EXP 	Sound  started
159.8816 	EXP 	text_4: text = '5'
159.8816 	EXP 	text_4: text = u'5'
160.7625 	EXP 	Sound  started
160.8829 	EXP 	text_4: text = '6'
160.8829 	EXP 	text_4: text = u'6'
161.8829 	EXP 	text_4: text = '5'
161.8829 	EXP 	text_4: text = u'5'
161.9646 	EXP 	Sound  started
162.8838 	EXP 	text_4: text = '4'
