get_size_key.keys,get_size_key.rt,k_ask_lower.keys,k_ask_lower.rt,k_ask_upper.keys,k_ask_upper.rt,get_ask_for_flip.keys,get_ask_for_flip.rt,eeg_resp.keys,eeg_resp.rt,key_begin.keys,key_begin.rt,date,frameRate,expName,session,participant,
1,1.58334774447,,,,,,,,,,,2015_jun_01_0852,60.0144070083,loc_v1,001,asd,
,,1,1.43415893965,,,,,,,,,2015_jun_01_0852,60.0144070083,loc_v1,001,asd,
,,,,1,1.06675977018,,,,,,,2015_jun_01_0852,60.0144070083,loc_v1,001,asd,
,,,,,,1,2.44378861142,,,,,2015_jun_01_0852,60.0144070083,loc_v1,001,asd,
,,,,,,,,1,3.08132715173,,,2015_jun_01_0852,60.0144070083,loc_v1,001,asd,
,,,,,,,,,,space,0.801876102167,2015_jun_01_0852,60.0144070083,loc_v1,001,asd,
