get_size_key.keys,get_size_key.rt,eeg_resp.keys,eeg_resp.rt,key_begin.keys,key_begin.rt,date,frameRate,expName,session,participant,
1,0.664411865418,,,,,2015_mei_29_1156,31.941819764,loc_v1,001,asd,
,,2,0.847370792891,,,2015_mei_29_1156,31.941819764,loc_v1,001,asd,
,,,,space,0.704975895397,2015_mei_29_1156,31.941819764,loc_v1,001,asd,
