get_size_key.keys,get_size_key.rt,eeg_resp.keys,eeg_resp.rt,key_begin.keys,key_begin.rt,date,frameRate,expName,session,participant,
1,1.4590963503,,,,,2015_mei_29_1410,58.3177534497,loc_v1,001,ad,
,,2,0.161248457016,,,2015_mei_29_1410,58.3177534497,loc_v1,001,ad,
,,,,space,0.742338263106,2015_mei_29_1410,58.3177534497,loc_v1,001,ad,
