get_size_key.keys,get_size_key.rt,eeg_resp.keys,eeg_resp.rt,key_begin.keys,key_begin.rt,end_key.keys,end_key.rt,date,frameRate,expName,session,participant,
1,3.2451536546,,,,,,,2015_mei_29_1442,58.289050412,loc_v1,001,PP_0001,
,,2,0.863710793283,,,,,2015_mei_29_1442,58.289050412,loc_v1,001,PP_0001,
,,,,space,1.06021438961,,,2015_mei_29_1442,58.289050412,loc_v1,001,PP_0001,
,,,,,,space,2.38338587798,2015_mei_29_1442,58.289050412,loc_v1,001,PP_0001,
