get_size_key.keys,get_size_key.rt,eeg_resp.keys,eeg_resp.rt,key_begin.keys,key_begin.rt,date,frameRate,expName,session,participant,
2,1.2451313791,,,,,2015_mei_29_1107,None,loc_v1,001,asd,
,,1,1.06014028181,,,2015_mei_29_1107,None,loc_v1,001,asd,
,,,,space,1.01911666828,2015_mei_29_1107,None,loc_v1,001,asd,
